id,title,isbn,language_code,num_pages,pub_year,total_copies,in_stock
16229,Teacher's Pet (Wild at Heart  #7),9781584850557,en-US,128,12/31/2001,6,2
16230,Homeless (Wild at Heart  #2),9781584850458,eng,126,6/29/2000,20,16
16234,Hear the Wind Blow,9780618181902,eng,224,5/19/2003,4,4
16243,Case Histories (Jackson Brodie #1),9780316010702,eng,389,10/17/2005,17,15
16245,Three Case Histories,9780684829456,eng,282,11/1/1996,11,7
16267,Michael Tolliver Lives (Tales of the City  #7),9780060761356,en-US,277,6/12/2007,3,2
16268,Back to Barbary Lane: The Tales of the City Omnibus (Tales of the City  #4-6),9780060166496,eng,720,11/26/1991,9,1
16271,The Intuitionist,9780385493000,eng,255,1/4/1999,19,0
16276,John Henry Days,9780385498203,eng,400,5/14/2002,15,5
16280,Why Are All The Black Kids Sitting Together in the Cafeteria?: A Psychologist Explains the Development of Racial Identity,9780465083619,en-US,320,1/17/2003,19,6
16285,The Custard Kid (Black Cats),9780713659894,eng,62,10/31/2001,14,6
16286,The Magus,9780316296199,eng,656,1/4/2001,11,7
16291,The Magus of Freemasonry: The Mysterious Life of Elias Ashmole—Scientist  Alchemist  and Founder of the Royal Society,9781594771224,eng,303,6/27/2006,15,11
16292,The Myth of the Magus (Canto Original),9780521437776,eng,320,4/15/1993,2,0
16297,Cards on the Table (Hercule Poirot  #15),9780425205952,eng,324,7/5/2005,19,13
16298,A Murder Is Announced (Miss Marple  #5),9781579126292,eng,288,9/30/2006,18,3
16299,And Then There Were None,9780312330873,eng,264,5/3/2004,19,4
16300,Sleeping Murder (Miss Marple  #13),9780002317856,eng,242,8/4/2003,8,7
16301,Agatha Christie: An Autobiography,9780006353287,eng,560,1/2/2001,2,0
16304,Murder on the Orient Express (Hercule Poirot  #10),9780425200452,eng,322,8/31/2004,6,2
16305,Evil Under the Sun (Hercule Poirot  #24),9781579126285,eng,220,9/1/2006,12,0
16307,Hallowe'en Party (Hercule Poirot  #39),9780007120680,eng,336,9/3/2001,15,4
16312,One  Two  Buckle My Shoe (Hercule Poirot  #23),9781572703858,eng,0,3/16/2004,15,10
16313,A Caribbean Mystery,9781572705494,eng,0,10/9/2006,13,4
16315,Crooked House,9780312981662,eng,276,8/19/2002,1,0
16319,The Body in the Library (Miss Marple  #3),9781579126261,eng,191,9/1/2006,10,1
16320,Witness for the Prosecution and Selected Plays,9780006490456,eng,352,10/7/1995,9,2
16322,The A.B.C. Murders (Hercule Poirot  #13),9781579126247,eng,252,9/1/2006,9,8
16325,Partners in Crime (Tommy and Tuppence #2),9780007111503,eng,347,1/1/2001,10,9
16328,The Murder of Roger Ackroyd (Hercule Poirot  #4),9781579126278,eng,288,9/1/2006,16,15
16329,Dead Man's Folly (Hercule Poirot  #33),9781572705470,eng,6,9/8/2006,3,1
16330,Poirot's Early Cases: 18 Hercule Poirot Mysteries (Hercule Poirot  #41),9781572704725,eng,8,7/26/2005,7,6
16331,Murder at the Vicarage (Miss Marple  #1),9781579126254,eng,288,9/1/2006,12,10
16334,The Listerdale Mystery And Eleven Other Stories,9781572704978,eng,0,1/11/2006,13,6
16335,The Mystery of the Blue Train (Hercule Poirot  #6),9781579126957,eng,317,3/30/2007,18,4
16336,The Unexpected Guest: A Play In Two Acts,9780573014673,eng,100,11/12/2010,15,10
16340,After the Funeral,9780002310192,eng,251,7/2/2001,3,0
16342,Cat Among the Pigeons (Hercule Poirot  #34),9780425205969,eng,352,7/5/2005,5,4
16343,The Mysterious Affair at Styles (Hercule Poirot  #1),9780646418438,eng,121,10/21/2002,11,1
16347,Absent in the Spring and Other Novels (Mary Westmacott Omnibus  #1--Absent in the Spring  Giant's Bread  The Rose and the Yew Tree),9780312273224,eng,656,9/22/2001,1,1
16349,Hercule Poirot's Christmas (Hercule Poirot  #20),9780007120697,eng,335,9/1/2001,17,10
16352,Black Coffee (Hercule Poirot  #45.5),9780312970079,eng,304,9/15/1999,14,2
16357,Hercule Poirot's Christmas: A BBC Radio 4 Full-Cast Dramatisation,9780563535119,eng,2,11/5/2001,12,9
16364,Murder on the Orient Express (Hercule Poirot  #10),9781579126230,eng,266,9/1/2006,18,13
16369,Death on the Nile (Hercule Poirot  #17),9781579126896,eng,351,3/30/2007,4,0
16371,Mrs. McGinty's Dead (Hercule Poirot  #30),9780007121007,eng,328,7/1/2002,5,4
16374,The Most of P.G. Wodehouse,9780743203586,eng,701,11/1/2000,10,1
16376,Full Moon (Blandings Castle  #7),9781585678365,eng,272,11/23/2006,2,1
16377,How Right You Are  Jeeves (Jeeves  #12),9780743203593,eng,206,11/1/2000,16,4
16379,Life With Jeeves (Jeeves  #6  2  & 4),9780140059021,eng,557,9/29/1983,12,11
16384,Spring Fever,9781585675753,eng,276,10/21/2004,7,1
16387,Carry On  Jeeves (Jeeves  #3),9781585673926,eng,273,3/31/2003,3,3
16388,Lord Emsworth and Others (Blandings Castle  #5.5),9781585672776,eng,268,5/13/2002,19,11
16390,The Mating Season (Jeeves  #9),9781585672318,eng,272,1/1/2002,3,0
16392,Thank You  Jeeves (Jeeves  #5),9781585674343,eng,263,9/15/2003,1,1
16393,Big Money,9780140009378,eng,288,9/3/1991,19,1
16394,Much Obliged  Jeeves,9781585675265,eng,208,4/12/2004,1,1
16396,The Inimitable Jeeves (Jeeves  #2),9780140284126,eng,240,6/1/2000,14,8
16398,Thank You  Jeeves,9781572704619,eng,6,5/26/2005,3,0
16400,Money in the Bank,9781585676576,eng,290,4/7/2005,10,4
16401,The Luck of the Bodkins,9781585673360,eng,358,10/23/2002,1,0
16414,Joy in the Morning,9780563557357,eng,2,4/6/1998,8,8
16425,The Labours of Hercules (Hercule Poirot  #27),9781572704572,eng,9,7/13/2005,2,2
16427,Dead Man's Folly (Hercule Poirot  #33),9780007121076,eng,288,7/1/2008,9,1
16428,Hercule Poirot's Casebook (Hercule Poirot  #42),9780399150210,eng,861,12/1/1998,11,10
16429,The Husband,9780553804799,eng,400,5/30/2006,9,4
16430,City of Night (Dean Koontz's Frankenstein  #2),9780553587890,en-US,455,7/26/2005,11,10
16431,Sole Survivor,9780553589498,eng,403,7/25/2006,4,0
16433,Forever Odd (Odd Thomas  #2),9780553588262,eng,364,10/31/2006,15,12
16435,Life Expectancy,9780553588248,eng,476,10/25/2005,17,3
16441,The Raphael Affair (Jonathan Argyll  #1),9780425178928,eng,257,2/1/2001,3,2
16442,The Dream of Scipio,9781573229869,eng,416,6/3/2003,2,1
16448,Welcome to the Great Mysterious,9780345442741,eng,368,1/2/2002,1,0
16449,Oh My Stars,9780345468369,eng,416,2/28/2006,15,14
16450,Your Oasis on Flame Lake,9780449002988,eng,320,6/16/1998,8,1
16451,Patty Jane's House of Curl,9780804114608,eng,304,6/28/1999,12,4
16452,The Tall Pine Polka / Your Oasis on Flame Lake,9780345487667,eng,752,10/4/2005,14,5
16459,Anne's House Of Dreams,9781406942354,eng,192,11/3/2006,10,10
16464,Poirot: The Complete Ariadne Oliver  Vol. 2,9780007190683,en-US,727,6/1/2005,8,6
16468,The Phantom Tollbooth,9780375806704,en-US,256,5/9/2000,1,0
16477,The Sixth Book of Lost Swords: Mindsword's Story (Lost Swords  #6),9780812511185,eng,250,6/15/1991,17,12
16478,The Fourth Book of Lost Swords: Farslayer's Story (Lost Swords  #4),9780812552843,en-US,252,3/15/1990,19,1
16479,Berserkers: The Beginning (Berserkers  #1 & #5),9780671878849,eng,377,6/1/1998,12,2
16480,The Last Book of Swords: Shieldbreaker's Story (Lost Swords  #8),9780812505771,en-US,255,6/15/1995,11,4
16501,Ariadne's Web (Book of the Gods  #2),9780812590463,eng,432,1/15/2001,8,8
16503,The Arms of Hercules (Book of the Gods  #3),9780812566802,eng,352,4/15/2002,8,7
16514,Berserker: Blue Death (Berserker  #8),9780812553291,en-US,282,9/28/1987,19,3
16527,Daughter of Fortune,9780061120251,eng,432,5/2/2006,19,15
16528,My Invented Country: A Nostalgic Journey Through Chile,9780060545642,en-US,199,5/27/2003,2,0
16530,Aphrodite: A Memoir of the Senses,9780060930172,eng,320,4/7/1999,20,14
16532,Of Love and Shadows,9780553383836,eng,304,8/30/2005,12,9
16535,Strange Relations,9781416509349,eng,476,2/7/2006,19,15
16542,The Black Tower (Philip José Farmer's The Dungeon  #1),9780553273465,eng,339,7/1/1988,7,2
16543,Dayworld (Dayworld #1),9780441140015,eng,258,3/1/1986,5,1
16544,The Dungeon 2 (Philip José Farmer's The Dungeon  Omnibus Volume 2: Valley of Thunder/Lake of Fire),9780743458535,eng,608,5/1/2003,3,0
16546,Pictures by J.R.R. Tolkien,9780395606483,eng,102,10/1/1992,10,5
16547,The J.R.R. Tolkien Handbook: A Comprehensive Guide to His Life  Writings  and World of Middle-Earth,9780801030147,en-US,316,11/1/2002,14,3
16555,Mr. Majeika and the School Trip,9780141303352,eng,89,4/29/1999,13,5
16556,The Infinite Plan,9780060924980,eng,384,3/4/1994,17,3
16562,Ines of My Soul,9780061161575,eng,528,11/7/2006,2,2
16566,Selected Non-Fictions,9780140290110,eng,560,11/1/2000,15,9
16568,The Book of Imaginary Beings,9780143039938,eng,236,9/26/2006,10,3
16569,Ficciones,9781853995903,spa,232,12/9/1999,17,14
16570,This Craft of Verse,9780674008205,eng,160,3/30/2002,1,0
16572,Doyle Brunson's Super System,9781580420815,eng,605,12/31/2002,13,10
16575,Color Drawing: Design Drawing Skills and Techniques for Architects  Landscape Architects  and Interior Designers,9780471292456,eng,360,6/30/1999,4,3
16580,The Grail: A Year Ambling & Shambling Through an Oregon Vineyard in Pursuit of the Best Pinot Noir Wine in the Whole Wild World,9780870710933,eng,208,4/1/2006,11,1
16593,The Coming of the Fairies,9780803266551,eng,189,10/1/2006,14,4
16595,Vampire Hunter D Volume 06: Pilgrimage of the Sacred and the Profane,9781595821065,en-US,208,11/22/2006,16,12
16596,Vampire Hunter D Volume 05: The Stuff of Dreams,9781595820945,en-US,208,9/13/2006,16,7
16597,Demon Deathchase (Vampire Hunter D  #3),9781595820310,eng,211,1/18/2006,20,17
16598,Vampire Hunter D Volume 04: Tale of the Dead Town,9781595820938,en-US,205,5/24/2006,9,1
16601,Vampire Hunter D Volume 07: Mysterious Journey to the North Sea - Part One,9781595821072,en-US,209,5/7/2007,16,1
16602,Coffin: The Art of Vampire Hunter D,9781595820617,eng,199,11/1/2006,8,4
16604,Paradise Lost and Paradise Regained,9780451527929,en-US,357,11/1/2001,13,9
16605,Paradise Lost,9780872207332,eng,427,9/15/2005,14,10
16609,Leviathan,9780872201774,eng,672,3/1/1994,4,2
16616,The Book of Leviathan,9781585670987,en-US,160,4/23/2001,15,6
16619,Democracy in America,9780140447606,eng,992,4/24/2003,19,8
16621,Democracy in America,9780226805368,eng,722,4/1/2002,11,0
16627,Magic Carpet Ride: The Autobiography of John Kay and Steppenwolf,9781550821086,eng,372,10/1/1994,16,11
16630,Steppenwolf Theatre Company : Twenty-Five Years of an Actor's Theater,9781570715839,eng,144,12/1/2000,15,10
16634,The Glass Bead Game,9780312278496,eng,558,12/6/2002,11,5
16640,The Sorrows of Young Werther,9780812969900,eng,149,2/8/2005,10,9
16641,The Sorrows of Young Werther and Selected Writings,9780451529626,eng,255,7/5/2005,17,1
16642,The Sorrows of Young Werther,9781595690456,en-US,104,8/15/2006,11,9
16647,The Dream Master,9780575073432,eng,160,12/31/2010,20,11
16649,The Queen's Necklace,9780380789115,eng,592,7/3/2001,5,2
16653,Goblin Moon (The Goblin Moon Duology #1),9780441294275,eng,293,2/1/1991,10,2
16654,The Work of the Sun (The Green Lion Trilogy #3),9780441909117,eng,258,3/1/1990,13,3
16656,The Castle of  the Silver Wheel,9780441092758,eng,278,2/1/1993,5,4
16669,China and Japan (Myths and Legends),9780517604465,eng,404,3/27/1988,18,14
16670,A Madman Dreams of Turing Machines,9781400040308,eng,230,8/22/2006,17,3
16675,Turing and the Universal Machine: The Making of the Modern Computer,9781840462500,eng,153,4/23/1997,9,3
16677,Ad Infinitum... The Ghost in Turing's Machine: Taking God Out of Mathematics and Putting the Body Back In. An Essay in Corporeal Semiotics,9780804721288,en-US,224,9/1/1993,6,1
16681,Heart of Darkness,9781599869506,eng,101,9/24/2006,12,5
16682,Rocket Ship Galileo (Heinlein's Juveniles  #1),9780441012374,eng,211,12/28/2004,7,5
16683,Tunnel in the Sky (Heinlein's Juveniles  #9),9781416505518,eng,262,4/1/2005,7,2
16685,The Cat Who Walks Through Walls (The World As Myth),9780441094998,en-US,388,6/1/1988,6,3
16686,The Fantasies of Robert A. Heinlein,9780312875572,en-US,342,5/17/2002,2,1
16689,Citizen of the Galaxy,9781416505525,eng,288,5/1/2005,3,1
16690,The Moon is a Harsh Mistress,9780340837948,eng,288,3/14/2005,16,16
16692,Roverandom,9780395957998,eng,128,6/30/1999,3,2
16697,The Mysteries of Pittsburgh,9780060790592,eng,320,7/5/2005,13,10
16702,Summerland,9780786816156,eng,500,3/1/2004,20,1
16703,The Yiddish Policemen's Union,9780007149827,eng,414,5/1/2007,10,0
16710,The Toy Maker: The Life and Times of Inventor Frank Hornby,9780091895815,eng,352,8/1/2004,10,9
16713,The Disappointment Artist,9781400076819,eng,149,3/14/2006,10,3
16716,The Wall of the Sky  the Wall of the Eye,9780156032483,eng,304,3/5/2007,6,4
16717,You Don't Love Me Yet,9780385512183,eng,225,5/29/2007,20,11
16718,Gun  With Occasional Music,9780156028974,eng,271,9/1/2003,16,13
16720,As She Climbed Across the Table,9780375700125,eng,212,2/24/1998,9,5
16721,Living With the Passive-Aggressive Man,9780671870744,en-US,208,10/1/1993,1,1
16726,Cypress Gardens (Images of America: Florida),9780738543390,eng,128,11/27/2006,20,17
16728,The Organized Student: Teaching Children the Skills for Success in School and Beyond,9780743270205,en-US,246,7/5/2005,9,5
16729,Beach Music,9780553381535,eng,592,3/26/2002,13,4
16734,Der Gesang Des Meeres. Beach Music,9783404128013,ger,894,4/1/1998,18,9
16735,The Prince of Tides,9780553381542,eng,679,3/26/2002,2,2
16739,Blessings,9780440243250,eng,393,9/15/2010,9,6
16761,Seven Complete Perry Mason Novels - The Case Of: The Foot-Loose Doll / The Glamorous Ghost / The Long-Legged Models / The Lucky Loser  The Screaming Woman / The Terrified Typist / The Waylaid Wolf,9780517293638,eng,821,7/19/1994,14,12
16763,The Case of the Glamorous Ghost (Perry Mason),9780345437860,eng,232,2/29/2000,6,5
16767,The Case of the Half-Wakened Wife,9780345371478,eng,245,3/13/1991,6,1
16776,I Dreamed I Married Perry Mason (A Cece Caruso Mystery  #1),9780060581060,eng,280,3/29/2005,1,0
16779,The Case of the Terrified Typist (Perry Mason #49),9780345914835,eng,154,7/1/1999,5,2
16782,The Case of the Curious Bride (Perry Mason Mystery),9780345437839,eng,192,1/4/2000,20,20
16788,Fragile Things: Short Fictions and Wonders,9780060515225,eng,360,9/26/2006,20,3
16789,The Good Fairies of New York,9781933368368,eng,242,9/8/2006,11,0
16790,Smoke and Mirrors: Short Fiction and Illusions,9780380789023,eng,365,8/30/2005,15,10
16791,Death: The High Cost of Living,9781852864989,eng,104,6/9/1994,6,2
16793,Stardust,9780061142024,eng,248,8/29/2006,10,9
16794,The Facts in the Case of the Departure of Miss Finch,9781593076672,eng,51,4/1/2008,20,7
16798,The Diagnosis,9780375725500,eng,384,2/19/2002,20,0
16799,The Best American Science Writing 2002,9780060936501,eng,352,9/3/2002,1,1
16802,The Complete Poetry,9780385023511,en-US,672,7/6/1971,3,1
16803,The Complete Poems and Major Prose,9780872206786,eng,1088,7/1/2003,12,10
16806,The Man and the Author: John Milton: Twentieth Century Perspectives,9780415940474,eng,386,11/8/2002,3,0
16807,The Major Works,9780192804099,eng,1008,4/3/2003,2,1
16809,Christopher and His Kind,9780816638635,eng,352,9/18/2001,9,3
16813,The Condor And The Cows: A South American Travel Diary,9780816639823,eng,248,11/10/2003,5,5
16842,A Single Man,9780816638628,eng,192,3/20/2001,4,2
16844,Christopher et son monde  1929-1939,9782010080876,fre,343,4/1/1981,4,1
16857,The Love of the Last Tycoon,9780020199854,eng,169,4/14/1995,19,14
16874,About This Life,9781860465659,eng,304,5/1/1999,1,0
16878,Arctic Dreams,9780375727481,eng,496,10/2/2001,1,1
16879,Field Notes: The Grace Note of the Canyon Wren,9781400075126,eng,176,6/8/2004,12,9
16881,The Rediscovery of North America,9780679740995,eng,64,9/1/1992,7,1
16886,Deadly Feasts: Tracking the Secrets of a Terrifying New Plague,9780684844251,eng,272,5/22/1998,13,2
16887,How to Write: Advice and Reflections,9780688149482,eng,240,10/16/1996,6,6
16888,John James Audubon,9780375713934,eng,528,4/11/2006,12,11
16891,Masters of Death: The SS-Einsatzgruppen and the Invention of the Holocaust,9780375708220,en-US,335,12/18/2003,1,1
16892,A Hole in the World: An American Boyhood,9780700610389,eng,288,4/26/2000,10,5
16893,The Crack-Up,9780811212472,eng,347,4/30/2003,11,9
16894,Walden & Resistance to Civil Government (Critical Edition),9780393959055,eng,482,8/19/1992,6,3
16895,Collected Essays and Poems,9781883011956,eng,703,4/23/2001,5,1
16897,The Portable Thoreau,9780140150315,eng,698,1/27/1977,4,0
16898,True Harvest: Readings From Henry David Thoreau For Every Day Of The Year,9781558964907,eng,304,10/7/2005,13,4
16900,Civil Disobedience and Other Essays,9781420925227,eng,188,1/1/2005,12,0
16902,Walden,9780691096124,eng,352,4/18/2004,17,15
16908,Interrupted Music: The Making of Tolkien's Mythology,9780873388245,eng,192,3/31/2005,5,3
16918,Touchy and Feely (Sissy Sawyer  #1),9780727891600,eng,208,2/1/2007,15,7
16919,Prey,9780843946338,eng,352,11/1/1999,17,13
16920,Hidden World,9780727859624,eng,182,3/1/2003,4,0
16921,The House That Jack Built,9780843947465,eng,385,6/1/2000,14,5
16928,The Riverside Milton,9780395809990,eng,1248,3/9/1998,14,9
16940,How to Read a Poem,9781405151412,eng,182,10/20/2006,17,7
16944,The Gatekeeper: A Memoir,9780312316136,eng,192,6/2/2003,2,2
16946,The Ideology of the Aesthetic,9780631163022,eng,432,1/8/1991,13,6
16947,Marxism and Literary Criticism,9780415285841,eng,84,6/13/2002,19,4
16948,Children of God (The Sparrow  #2),9780449004838,eng,451,2/2/1999,14,6
16951,When the Lion Feeds (Courtney  #1),9780312940669,eng,544,10/3/2006,9,8
16954,Birds of Prey (Courtney #9),9780312317119,eng,560,5/16/2003,8,6
16961,Alberic the Wise,9780887082436,eng,24,9/1/1992,9,4
16963,The Hello  Goodbye Window,9780786809141,en-US,32,4/26/2005,7,3
16965,The Dot and the Line: A Romance in Lower Mathematics,9780394733524,eng,62,2/12/1977,13,11
16966,Le Royaume fantôme,9782013218474,fre,251,1/15/2003,8,5
16967,1632,9781416532811,eng,597,6/15/2006,4,2
16968,Lützen 1632 : climax of the Thirty Years war,9781855325524,eng,96,2/25/2001,2,1
16982,Marvels,9780785100492,eng,216,1/10/2007,12,12
16986,Marvels,9780785113881,eng,398,1/1/2004,4,0
16987,Superman: Back in Action,9781401212636,en-US,144,1/31/2007,15,5
16989,Spider-Man: Saga of the Sandman,9780785124979,eng,176,3/21/2007,2,0
16991,Superman: Up  Up  and Away!,9781401209544,eng,192,9/27/2006,9,8
16992,Kingdom Come,9781563893308,eng,231,10/1/1997,17,12
16993,Fantastic Four  Volume 2,9780785117759,eng,264,3/16/2005,20,8
16994,The Flash: Dead Heat,9781563896231,eng,144,8/1/2000,14,10
16995,Fantastic Four  Volume 3,9780785120117,eng,256,11/23/2005,4,2
16996,Underworld Unleashed,9781563894473,eng,176,4/1/1998,6,3
16999,Fantastic Four  Vol 5: Disassembled,9780785115366,eng,136,1/1/2005,16,7
17005,Devilish,9781595140609,eng,263,9/7/2006,11,2
17007,The Devilish Pleasures of a Duke (Boscastle  #6),9780345487629,eng,345,7/31/2007,3,3
17011,A Devilish Dilemma,9780821758267,eng,288,1/1/1998,5,4
17015,Paranoid Park,9780670061181,en-US,180,9/21/2006,14,13
17018,Notes on a Scandal,9780141012254,eng,244,3/4/2004,19,1
17020,13 Little Blue Envelopes (Little Blue Envelope  #1),9780060541439,eng,322,12/21/2010,10,4
17022,My Ishmael (Ishmael  #3),9780553379655,eng,293,10/6/1998,1,0
17026,Ishmael (Star Trek: The Original Series  #23),9780671743550,eng,256,9/1/1991,20,10
17027,Mumbo Jumbo,9782879291482,fre,292,1/5/1998,3,0
17030,Flatland,9780192805980,eng,176,9/1/2006,6,5
17031,Flatland,9781903985175,eng,272,3/6/2002,2,2
17032,Flatland: A Romance of Many Dimensions,9781406503432,eng,100,1/16/2006,2,2
