id,book_id,borrower_id,date_borrow,date_due,date_return,fee
2835,9567,711,2022-12-03,2023-01-21,2023-01-18,
2836,29022,56,2022-12-09,2023-02-10,2023-01-06,
2837,45378,509,2023-06-08,2023-07-06,2023-06-23,
2838,12546,988,2023-08-20,2023-11-12,2023-08-24,
2839,7531,991,2022-11-10,2022-12-15,2022-12-15,
2840,22425,726,2023-05-27,2023-08-05,2023-05-29,
2841,39510,802,2023-07-18,2023-09-26,2023-09-18,
2842,35324,235,2023-04-29,2023-07-22,2023-07-06,
2843,1931,293,2023-08-01,2023-10-03,2023-09-19,
2844,22373,183,2023-07-06,2023-08-03,2023-07-09,
2845,330,856,2023-01-19,2023-03-02,2023-02-08,
2846,23837,572,2023-03-08,2023-05-31,2023-04-29,
2847,38609,165,2023-05-16,2023-06-06,2023-05-22,
2848,44236,795,2023-03-21,2023-05-02,2023-04-20,
2849,13571,867,2022-12-19,2023-03-06,2023-02-06,
2850,28409,939,2023-05-19,2023-06-09,2023-05-25,
2851,13820,696,2022-10-01,2022-12-17,2022-10-28,
2852,28559,471,2023-07-15,2023-09-30,2023-09-26,
2853,44787,97,2023-01-22,2023-02-19,2023-02-06,
2854,12969,598,2023-04-04,2023-06-13,2023-05-15,
2855,5356,285,2023-05-17,2023-06-21,2023-06-13,
2856,12856,411,2023-05-16,2023-07-11,2023-06-26,
2857,11548,990,2023-01-24,2023-03-07,2023-02-04,
2858,11439,955,2023-04-25,2023-05-30,2023-05-21,
2859,9338,640,2022-10-01,2022-12-24,2022-10-22,
2860,15698,699,2023-02-18,2023-04-22,2023-03-10,
2861,22068,722,2023-05-25,2023-06-15,2023-06-04,
2862,19510,860,2023-02-02,2023-04-27,2023-02-22,
2863,41120,958,2023-04-13,2023-06-08,2023-05-09,
2864,3066,311,2022-11-01,2023-01-24,2023-01-02,
2865,23235,321,2023-07-21,2023-10-06,2023-09-30,
2866,35786,598,2023-05-12,2023-06-23,2023-06-18,
2867,35148,841,2023-02-28,2023-04-25,2023-04-14,
2868,28606,240,2022-10-22,2022-11-12,2022-11-01,
2869,21200,306,2023-03-11,2023-04-08,2023-03-23,
2870,34637,238,2023-03-12,2023-05-14,2023-04-28,
2871,11900,298,2023-02-10,2023-03-24,2023-02-28,
2872,12322,352,2022-10-03,2022-11-07,2022-10-17,
2873,6654,183,2022-12-26,2023-01-30,2023-01-15,
2874,28606,321,2023-01-28,2023-03-11,2023-03-11,
2875,39690,735,2023-09-10,2023-11-05,2023-10-18,
2876,27514,251,2022-12-10,2023-02-11,2023-02-01,
2877,10115,229,2023-08-26,2023-11-04,,
2878,7220,724,2022-12-24,2023-01-28,2023-01-01,
2879,2655,498,2023-03-13,2023-05-29,2023-03-23,
2880,19596,69,2023-08-04,2023-09-22,2023-09-11,
2881,3006,972,2023-03-27,2023-04-24,2023-04-09,
2882,12581,34,2023-02-09,2023-04-13,2023-02-18,
2883,25055,851,2022-10-29,2022-12-24,2022-11-04,
2884,37774,978,2023-09-08,2023-10-13,,
2885,5479,918,2023-06-30,2023-09-15,2023-07-01,
2886,12201,834,2023-02-08,2023-04-12,2023-03-23,
2887,14567,989,2022-10-19,2022-11-16,2022-11-11,
2888,37826,637,2023-07-31,2023-09-04,2023-08-12,
2889,10441,388,2023-06-14,2023-08-02,2023-06-20,
2890,13622,228,2023-05-01,2023-06-05,2023-05-15,
2891,1511,519,2023-02-05,2023-03-12,2023-02-24,
2892,21031,671,2022-10-05,2022-11-16,2022-10-26,
2893,7670,445,2023-01-12,2023-02-02,2023-01-12,
2894,31993,827,2023-07-24,2023-09-18,2023-08-25,
2895,5886,434,2023-01-25,2023-02-15,2023-01-27,
2896,16992,465,2023-07-21,2023-09-08,2023-09-04,
2897,23524,635,2023-08-02,2023-09-13,2023-08-18,
2898,5077,647,2023-02-24,2023-04-14,2023-03-22,
2899,16115,572,2022-11-22,2023-01-03,2022-12-27,
2900,25693,730,2023-02-14,2023-04-04,2023-03-10,
2901,26950,872,2023-04-17,2023-05-29,2023-05-13,
2902,28116,372,2023-04-14,2023-05-12,2023-04-29,
2903,12845,446,2023-01-23,2023-03-13,2023-02-04,
2904,25715,104,2023-02-06,2023-04-10,2023-02-08,
2905,5660,960,2022-10-06,2022-12-08,2022-12-01,
2906,6667,664,2023-04-15,2023-07-08,2023-05-03,
2907,42438,316,2023-01-29,2023-02-26,2023-02-20,
2908,13470,587,2023-07-16,2023-10-08,2023-08-12,
2909,17233,368,2023-08-22,2023-09-19,2023-09-07,
2910,39905,123,2023-07-16,2023-09-24,2023-09-16,
2911,9816,824,2023-05-14,2023-07-30,2023-07-20,
2912,3649,230,2023-03-14,2023-05-16,2023-04-19,
2913,27299,63,2023-01-08,2023-04-02,2023-02-17,
2914,19166,597,2023-05-25,2023-07-20,,5.70
2915,9010,553,2022-11-16,2023-01-18,2023-01-02,
2916,29084,21,2023-05-19,2023-07-21,2023-07-21,
2917,14670,756,2022-11-14,2022-12-05,2022-11-14,
2918,5759,63,2023-02-27,2023-04-10,2023-03-14,
2919,25454,185,2023-03-31,2023-05-19,2023-04-11,
2920,29085,339,2023-07-15,2023-09-02,2023-07-22,
2921,5065,160,2023-06-18,2023-07-23,2023-07-01,
2922,4981,601,2022-10-01,2022-11-05,2022-10-02,
2923,1567,655,2023-09-10,2023-10-01,2023-09-25,
2924,1059,128,2022-10-31,2022-12-19,2022-12-05,
2925,13241,753,2023-01-12,2023-02-02,2023-01-29,
2926,5981,121,2023-03-13,2023-04-10,2023-04-08,
2927,2178,538,2023-06-17,2023-08-05,2023-07-12,
2928,1525,951,2023-01-21,2023-03-04,2023-03-03,
2929,28417,916,2023-07-05,2023-08-09,2023-07-16,
2930,3784,279,2022-12-11,2023-02-12,2023-01-16,
2931,15925,355,2022-11-24,2023-02-09,2023-01-30,
2932,41278,489,2023-07-03,2023-08-21,2023-07-20,
2933,18926,915,2023-05-01,2023-06-19,2023-05-04,
2934,11519,86,2023-01-16,2023-02-06,2023-02-05,
2935,4346,602,2023-03-04,2023-04-22,2023-03-10,
2936,8373,624,2023-05-21,2023-07-23,2023-06-30,
2937,9815,858,2023-01-16,2023-02-06,2023-01-30,
2938,40718,751,2023-02-05,2023-04-09,2023-02-23,
2939,18335,845,2023-07-04,2023-08-08,,3.80
2940,28866,762,2022-10-08,2022-12-03,2022-11-01,
2941,12302,68,2023-08-29,2023-11-21,2023-11-04,
2942,13157,498,2023-07-10,2023-09-18,2023-07-27,
2943,13587,985,2023-04-20,2023-05-11,2023-04-22,
2944,45046,232,2023-04-27,2023-06-01,2023-05-29,
2945,13551,457,2023-04-30,2023-07-02,2023-06-06,
2946,41044,296,2022-12-09,2023-02-10,,21.70
2947,6460,673,2023-02-25,2023-04-01,2023-03-30,
2948,18144,173,2023-03-20,2023-04-10,2023-03-24,
2949,12292,127,2022-12-23,2023-03-17,2023-01-21,
2950,14591,589,2023-07-08,2023-09-30,2023-10-13,1.30
2951,31373,240,2023-07-11,2023-08-29,2023-08-18,
2952,16364,832,2022-12-08,2023-03-02,2022-12-29,
2953,6640,226,2023-01-17,2023-03-07,2023-02-03,
2954,3053,883,2022-12-13,2023-03-07,2023-01-28,
2955,34436,949,2022-10-15,2022-11-12,2022-10-29,
2956,13241,619,2023-04-04,2023-05-09,2023-05-04,
2957,40388,875,2022-10-16,2022-12-11,2022-12-01,
2958,31912,112,2023-04-29,2023-07-22,2023-05-20,
2959,2928,730,2023-02-01,2023-04-05,2023-03-27,
2960,17702,185,2023-06-03,2023-08-19,2023-06-25,
2961,5665,768,2022-11-10,2023-01-19,2023-01-02,
2962,13807,2,2023-04-01,2023-06-03,2023-04-23,
2963,42341,340,2022-11-10,2023-01-12,,24.60
2964,25693,635,2023-07-05,2023-09-20,2023-08-16,
2965,5915,347,2022-12-23,2023-01-13,2022-12-30,
2966,42926,468,2022-11-12,2023-01-21,2022-12-27,
2967,16790,600,2023-06-30,2023-09-15,2023-07-04,
2968,28991,572,2023-06-29,2023-07-20,2023-07-04,
2969,37674,166,2023-05-16,2023-07-11,2023-07-11,
2970,11553,230,2022-12-10,2023-01-07,2022-12-20,
2971,44176,834,2022-09-22,2022-12-08,2022-10-14,
2972,21758,850,2023-06-28,2023-09-13,2023-07-31,
2973,42514,194,2023-06-26,2023-09-18,,
2974,10490,463,2023-07-17,2023-09-18,2023-09-07,
2975,17510,588,2023-07-19,2023-08-23,2023-07-31,
2976,22649,443,2023-07-28,2023-09-01,2023-08-09,
2977,28902,3,2022-10-10,2022-11-07,2022-10-17,
2978,34262,914,2023-07-28,2023-08-18,2023-08-09,
2979,40303,795,2022-11-21,2023-02-06,2022-12-26,
2980,43348,451,2023-09-04,2023-10-09,2023-10-02,
2981,43738,365,2023-02-16,2023-04-13,2023-03-18,
2982,18461,122,2023-05-12,2023-07-07,2023-06-29,
2983,44988,276,2023-02-09,2023-04-13,2023-03-28,
2984,28370,445,2022-12-08,2023-01-19,2022-12-29,
2985,5442,123,2022-12-04,2023-01-29,2023-01-28,
2986,32262,609,2023-08-15,2023-10-17,2023-10-07,
2987,37813,625,2023-05-14,2023-08-06,2023-07-01,
2988,16544,331,2023-04-03,2023-06-26,2023-04-30,
2989,41261,332,2023-07-15,2023-08-19,2023-07-18,
2990,5,193,2023-06-09,2023-08-11,,3.50
2991,44790,776,2023-05-11,2023-07-27,2023-06-20,
